"Center for Sustainable Organizations+Gross Revenue","Heineken","2007","15414628178.3745","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Heineken","2008","1691526355.98549","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Heineken","2008","1986800","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Heineken","2008","21061709470.7445","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Heineken","2009","2477924367.93181","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Heineken","2009","1730933","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Heineken","2009","20499699568.3543","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Heineken","2010","2767318766.91519","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Heineken","2010","1990911","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Heineken","2010","21402278843.0694","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Heineken","2011","2999246999.65425","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Heineken","2011","1938000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Heineken","2011","23842203516.7501","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Heineken","2012","2805780277.53585","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Heineken","2012","2001000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Heineken","2012","23638248781.8247","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2005","4927933143.73654","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2005","131592","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2005","8343933386.90261","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2006","5455580144.95782","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2006","130605","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2006","9176708683.72799","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2007","7057920629.77559","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2007","69477","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2007","11556834277.1835","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2008","8493819307.59239","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2008","178616","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2008","13805809116.1741","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2009","8136949345.30111","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2009","250152","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2009","13205968962.5783","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2010","9462705606.81402","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2010","281888","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2010","15036732519.0644","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2011","10198752335.0335","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2011","342501","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2011","16959991505.304","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hennes & mauritz","2012","10583684352.256","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hennes & mauritz","2012","344912","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hennes & mauritz","2012","17788795008.6707","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2005","489799926.757812","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2005","124536","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2005","1515599975.58594","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2006","574800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2006","125980","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2006","1737200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2007","645900024.414062","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2007","150231","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2007","1918900024.41406","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2008","698699951.171875","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2008","100868","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2008","2012099975.58594","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2009","527700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2009","108339","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2009","1630000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2010","428500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2010","83248","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2010","1318800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2011","538100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2011","82059","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2011","1649200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Herman miller","2012","590600000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Herman miller","2012","81328","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Herman miller","2012","1724100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2005","3674000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2005","5371000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2005","22747000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2006","5681000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2006","5166000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2006","28067000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2007","5917000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2007","6400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2007","31647000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2008","7666000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2008","11300000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2008","41134000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2009","4594000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2009","9100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2009","29614000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2010","6214000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2010","9034065","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2010","33862000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2011","6934000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2011","9056906","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2011","38466000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hess corp","2012","7073000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hess corp","2012","5700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hess corp","2012","37691000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2005","19236449695.6036","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2005","4275800.23","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2005","84059699961.976","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2006","18370765984.777","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2006","4394458","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2006","83712504887.1956","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2007","18474684504.3279","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2007","4429019","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2007","87670279836.5365","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2008","21503139595.5414","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2008","4235022","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2008","98571809434.8776","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2009","21823677217.7525","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2009","3757062","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2009","99920302278.9778","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2010","22853875331.0307","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2010","4115000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2010","96714435244.9071","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2011","27478757326.8714","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2011","4431000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2011","109005975988.906","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hitachi","2012","30251129861.8146","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hitachi","2012","3205000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hitachi","2012","122503000471.784","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2005","20256000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2005","1551300","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2005","86696000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2006","22231000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2006","1598500","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2006","91658000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2007","25399000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2007","1516300","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2007","104286000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2008","28665000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2008","2449378","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2008","118364000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2009","27028000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2009","2212100","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2009","114552000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2010","30077000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2010","1865170","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2010","126033000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2011","29827000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2011","1999200","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2011","127245000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hp","2012","27972000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hp","2012","1889000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hp","2012","120357000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2005","28123000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2005","539000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2005","89427000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2006","31813000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2006","634000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2006","110657000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2007","38859000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2007","774000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2007","136800000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2008","34023000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2008","788000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2008","126036000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2009","38033000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2009","830310","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2009","97533000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2010","30817000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2010","875000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2010","91171000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2011","26574000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2011","833000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2011","94799000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hsbc","2012","18379000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hsbc","2012","825000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hsbc","2012","88382000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2005","5076461499.47416","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2005","1826586","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2005","26743487313.0338","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2006","5161782414.37629","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2006","1759000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2006","28639144351.1979","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2007","6296082374.37125","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2007","1903000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2007","32812458157.0167","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2008","6605988164.26219","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2008","1476706","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2008","29819268047.6615","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2009","5496632624.04729","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2009","1372228","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2009","25108256474.4797","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2010","7781164420.01367","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2010","1541927","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2010","31806393549.6423","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2011","9783642879.69861","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2011","1562658","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2011","38646725030.8334","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Hyundai","2012","9194934024.29302","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Hyundai","2012","1576559","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Hyundai","2012","38337003171.0962","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2005","36532000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2005","2489000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2005","91134000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2006","38295000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2006","2824361","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2006","91424000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2007","41729000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2007","2865118","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2007","98786000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2008","45661000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2008","2961791","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2008","103630000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2009","43787000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2009","2837605","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2009","95759000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2010","46014000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2010","2704276","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2010","99871000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2011","50138000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2011","2734954","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2011","106916000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ibm","2012","50298000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ibm","2012","2195000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ibm","2012","104507000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2005","23049000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2005","3800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2005","38826000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2006","18218000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2006","4020000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2006","35382000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2007","19904000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2007","3850000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2007","38334000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2008","20844000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2008","3500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2008","37586000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2009","19561000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2009","3189885","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2009","35127000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2010","28491000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2010","3120000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2010","43623000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2011","33757000000","http://demo.wikirate.org/Page_000006460"
