Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
3171889,https://wikirate.org/~3171889,Walk Free Foundation+MSA Business Performance Indicators,Kingfisher,2017,No,https://wikirate.org/~3163561,,,2016
3171932,https://wikirate.org/~3171932,Walk Free Foundation+MSA incidents identified,Kingfisher,2017,No,https://wikirate.org/~3163561,,,2016
3172258,https://wikirate.org/~3172258,Business & Human Rights Resource Centre+Modern Slavery Statement,Lawsons (Whetstone) Ltd,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3172244,,"I found the data on page 1. The statement ""We are committed to ensuring there is transparency in our own business and in our approach to tackling modern slavery throughout our supply chains, consistent with our disclosure obligations under the Modern Slavery Act 2015"" shows their correspondence with the Modern Slavery Act. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 09:05:10 UTC",2016
3174543,https://wikirate.org/~3174543,Walk Free Foundation+MSA Identification of risks,Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"The statement shows that the business have a ""zero-tolerance approach to modern slavery"" and are ""committed to acting ethically and with integrity in all our business dealings and relationships and to implementing and enforcing effective systems and controls to ensure modern slavery is not taking place anywhere in our own business or in any of our supply chains"". This shows that they are presumably developing their knowledge of modern slavery places most at risk. It does not specifically state any industries, countries, resources or workers. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:02:23 UTC It mentions no geographical, industry or resource areas that the likelihood of modern slavery is greatest. It also makes no statement on developing a method of identifying risks in these areas. Sam Leigh[https://wikirate.org/Sam_Leigh].....2017-10-23 20:23:47 UTC",2016
3173836,https://wikirate.org/~3173836,Walk Free Foundation+MSA supply chain disclosure,Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,There is no mention of any suppliers in their supply chain or the geographic regions where their supply chain operates. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 11:06:58 UTC,2016
3172957,https://wikirate.org/~3172957,Business & Human Rights Resource Centre+MSA statement signed,Lawsons (Whetstone) Ltd,2017,Signed by Managing Director,https://wikirate.org/~3172244,,"The Managing Director, Paul Sexton signed at the bottom of page 1. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 10:08:43 UTC",2016
3173941,https://wikirate.org/~3173941,Walk Free Foundation+MSA risk assessment,Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"Although the business mentions the importance of modern slavery as a crime and a violation of fundamental human rights, the statement does not include how they will implement assessing the risks. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 11:14:42 UTC",2016
3173791,https://wikirate.org/~3173791,Walk Free Foundation+MSA policy (revised),Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"There is no mention of a specific, organisational policy or action to combat slavery in their supply chain. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 11:04:52 UTC Mentions existing policies but gives no detail on specific policies Sam Leigh[https://wikirate.org/Sam_Leigh].....2017-10-23 20:11:34 UTC",2016
3174777,https://wikirate.org/~3174777,Walk Free Foundation+MSA Performance Indicators,Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"The company merely mentions that their ""existing policies, which are based on the high family values of honesty, decency and a respect for others, are being enhanced"". No performance indicators have been defined. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:19:06 UTC",2016
3173869,https://wikirate.org/~3173869,Walk Free Foundation+MSA risk management (revised),Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"Although the statement mentions ""ensure that our commitment to the highest ethical and professional standards both within the business and from our suppliers is appropriately documented and adhered to consistently"" it is quite vague and there is no specific mention of how they monitor suppliers. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 11:10:50 UTC",2016
3174733,https://wikirate.org/~3174733,Walk Free Foundation+MSA training (revised),Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"Training is not included in this statement, they just seem to be ""committed to acting ethically"". Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:17:01 UTC",2016
3174819,https://wikirate.org/~3174819,Walk Free Foundation+MSA Business Performance Indicators,Lawsons (Whetstone) Ltd,2017,In Development,https://wikirate.org/~3172244,,"Lawsons (Whetstone) are ""enforcing effective systems and controls to ensure modern slavery is not taking place anywhere in our own business or in any of our supply chains"" which suggests that they are potentially in development of specific implementations. As of yet, they have not reviewed business KPIs to ensure they are not increasing the risk of modern slavery. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:21:25 UTC",2016
3174579,https://wikirate.org/~3174579,Walk Free Foundation+MSA incidents identified,Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"There is no relevant information given of any incidents that require remediation. They are ""committed to ensuring there is transparency"" in their business but it is vague and could be more specific. Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:06:13 UTC",2016
3174680,https://wikirate.org/~3174680,Walk Free Foundation+MSA incidents remediation (revised),Lawsons (Whetstone) Ltd,2017,No,https://wikirate.org/~3172244,,"There is no mention of specific corrective steps. There is only a general statement ""We require adherence to these values from all our contractors, suppliers and other business partners and we expect that our suppliers will also hold their own suppliers to the same high standards"". Eloise Heseltine[https://wikirate.org/Eloise_Heseltine].....2017-10-18 12:13:40 UTC",2016
5474377,https://wikirate.org/~5474377,Business & Human Rights Resource Centre+MSA Statement Approval,Macquarie Group,2019,Approved by Board,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 3: ""This Modern Slavery Act Transparency Statement was approved by the Macquarie Group Limited Board"" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 19:25:09 UTC",2018
5483589,https://wikirate.org/~5483589,Walk Free Foundation+MSA policy (revised),Macquarie Group,2019,"In Development, Prohibit use of forced labour (direct / tier 1), Code of conduct or supplier code includes clauses on slavery and human trafficking (direct / tier 1), Prohibit use of child labour (direct / tier 1)",https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 1- ""Macquarie aims to identify and mitigate the risk of modern slavery and human trafficking occurring within its supply chainor business operations. Macquarie has an established set of policies and procedures that govern the way it operates.These are relevant to how Macquarie manages potential human rights related issues with regard to its employees, supplychain and business operations and include: Code of Conduct"" Pg 2- ""Macquarie's Principles for Suppliers articulate expectations for suppliers, including that suppliers respect human rights,provide safe, fair and ethical working conditions; seek opportunities to improve environmental performance; promotesupplier diversity; and not to use child labouror any form of forced or involuntary labour under any circumstance"" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-21 15:01:54 UTC Specific policies and actions are in development, see section""Continuos improvement."" The rest of statements are vague, denote intentions, not concrete actions or ar...",2018
5483824,https://wikirate.org/~5483824,Walk Free Foundation+MSA Identification of risks,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 2- ""Approximately 97% of Macquarie’s direct corporate suppliers are in countries and categories considered low risk for modern slavery."" There is no specific mention of the countries or categories in this statement. Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-21 15:17:12 UTC",2018
5483919,https://wikirate.org/~5483919,Walk Free Foundation+MSA Performance Indicators,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
5483966,https://wikirate.org/~5483966,Walk Free Foundation+MSA Business Performance Indicators,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
5474084,https://wikirate.org/~5474084,Walk Free Foundation+MSA supply chain disclosure,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://www.macquarie.com/uk/about/disclosures/modern-slavery-act-transparency-statement,"Pg 2: ""Macquarie’s global corporate procurement process involves over 17,000 suppliers across 30 countries."" No further information on the specific suppliers or countries in which they operate is mentioned. Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 18:57:44 UTC",2018
5474447,https://wikirate.org/~5474447,Walk Free Foundation+MSA Ownership Disclosure,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
6913303,https://wikirate.org/~6913303,Walk Free Foundation+Engagement on MS with investee companies (sector specific),Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
5474656,https://wikirate.org/~5474656,Walk Free Foundation+MSA incidents remediation (revised),Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
5474682,https://wikirate.org/~5474682,Walk Free Foundation+MSA incidents identified,Macquarie Group,2019,No,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,,2018
5474426,https://wikirate.org/~5474426,Walk Free Foundation+MSA risk management (revised),Macquarie Group,2019,On-site visits (self- reporting),https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 2: "" The remainder of suppliers are assessed for negative news and will be required to respond to Macquarie’s Supplier ESR questionnaire"" Pg 2: ""A sample of high-risk suppliers are subject to detailed onsite reviews and where relevant, provided recommendations for improvement."" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 19:50:48 UTC",2018
5474579,https://wikirate.org/~5474579,Walk Free Foundation+MSA training (revised),Macquarie Group,2019,"Procurement / purchasing, Leadership, Training provided - not specified",https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 2-3: ""Training and capacity Environmental and social risk training is provided to staff in key risk functions and business groups and covers the ESR policy and the use of the ESR tool to support the identification of labour and human rights issues. Environmental and social risk and anti-money laundering requirements are also integrated into online compliance and Code of Conduct training. In FY2019 Macquarie developed and delivered specific training on human rights and modern slavery. The training builds technical knowledge of human rights and modern slavery diligence and risks within the financial services context. It also reinforces Macquarie’s commitment to managing these issues within our businesses and supply chain. In the year to 31 March 2019, Macquarie: Developed and delivered human rights and modern slavery to over 400 staff across risk, onboarding and vendor management functions; Delivered Macquarie’s ESR policy training to over 180 risk managers and specific business groups with potential expo...",2018
5483662,https://wikirate.org/~5483662,Walk Free Foundation+MSA risk assessment,Macquarie Group,2019,"Risk-based questionnaires, Use of risk management tool or software",https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 2- ""Macquarie takes a risk-based approach to supplier management and governance. Suppliers are segmented and classifiedbased on inherent risk and business criticality. Approximately 97% of Macquarie’s direct corporate suppliers are incountries and categories considered low risk for modern slavery. The remainder of suppliers are assessed for negativenews and will be required to respond to Macquarie’s Supplier ESR questionnaire during onboarding. A sample of high-risksuppliers are subject to detailed onsite reviews and where relevant, provided recommendations for improvement."" Pg 2- ""Environmental and social risk training is provided to staff in key risk functions and business groups and covers the ESRpolicy and the use of the ESR tool to support the identification of labour and human rights issues."" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-21 15:05:45 UTC",2018
5474309,https://wikirate.org/~5474309,Business & Human Rights Resource Centre+MSA statement signed,Macquarie Group,2019,Signed by Chairman,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 3: ""This Modern Slavery Act Transparency Statement was approved by the Macquarie Group Limited Board"" There is approval from the Board but there are no signatures or named individuals. Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 19:21:59 UTC The link entitled 'View the Modern Slavery Transparency Statement' does lead to a PDF version which is signed by Peter Warne who is the chairman. Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-21 14:50:00 UTC",2018
5474610,https://wikirate.org/~5474610,Walk Free Foundation+MSA whistleblowing mechanism (revised),Macquarie Group,2019,"Whistleblower protection (direct employees), Whistleblower protection (supply chain workers)",https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"Pg 2: ""Macquarie staff and external parties can confidentially report concerns about improper conduct by Macquarie or suppliers to the Integrity Office, an internally independent and confidential function that oversees Macquarie’s Whistleblower Program. In 2018, there were no reports of slavery or trafficking through the Whistleblower Program."" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 20:33:48 UTC",2018
6912435,https://wikirate.org/~6912435,Walk Free Foundation+Cascading reporting obligations under MSA (sector specific),Macquarie Group,2019,Yes,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"""Where applicable, Macquarie’s asset management business also confirms that relevant portfolio companies within the UK funds are in compliance with the reporting requirements of the Act"" Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:27:36 UTC",2018
6913745,https://wikirate.org/~6913745,Walk Free Foundation+Industry initiatives and collaborations (sector specific),Macquarie Group,2019,Yes,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"""Macquarie is also active in a number of external initiatives relevant to addressing modern slavery in the financial sector, including: •Signatory to the UN Principles for Responsible Investment •Accredited UK Living Wage Employer•Mekong Club and the Justice Centre Hong Kong Corporate Change Makers initiatives to combat modern slavery • Asia Pacific Banks Alliance’s whitepaper and toolkit on factors to assess human trafficking risk in the financial services sector"" Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:29:06 UTC",2018
6912866,https://wikirate.org/~6912866,Walk Free Foundation+Assesses MS risks of investee companies (sector specific),Macquarie Group,2019,Yes,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"""Macquarie manages human rights related issues under its Environmental and Social Risk (ESR) Policy and Financial Crime Compliance framework. Macquarie’s ESR Policy establishes processes for identifying, assessing, managing, mitigating and reporting material environmental and social risks across the business. The ESR policy includesa due diligence approach which is intended to identify and manage potential and actual human rights risks, including the risk of forced and child labour or unfair working conditions, in investment decision making and in the screening of new client relationships. ""' Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:28:05 UTC",2018
6912000,https://wikirate.org/~6912000,Walk Free Foundation+Human Rights investment policy (sector specific),Macquarie Group,2019,Yes,https://wikirate.org/~5460344,https://static.macquarie.com/dafiles/Internet/mgl/global/shared/about/disclosures/docs/modern-slavery-act-transparency-statement-2019.pdf,"""Macquarie manages human rights related issues under its Environmental and Social Risk (ESR) Policy and Financial Crime Compliance framework. Macquarie’s ESR Policy establishes processes for identifying, assessing, managing, mitigating and reporting material environmental and social risks across the business. The ESR policy includesa due diligence approach which is intended to identify and manage potential and actual human rights risks, including the risk of forced and child labour or unfair working conditions, in investment decision making and in the screening of new client relationships. ""' Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:26:54 UTC",2018
5474507,https://wikirate.org/~5474507,Walk Free Foundation+MSA Impact on Company Behaviour,Macquarie Group,2019,Yes,https://wikirate.org/~5460344,https://www.macquarie.com/uk/about/disclosures/modern-slavery-act-transparency-statement,"Pg 1: ""This statement outlines the actions undertaken by Macquarie Group and the Macquarie Group entities that are within the scope of Section 54 of the UK Modern Slavery Act of 2015 (“the Act”) in relation to activities undertaken to identify and mitigate the risk of modern slavery and human trafficking occurring in their supply chains or business for the year ending 31 March 2019. This is the fourth report under the Act."" Nikita Shah[https://wikirate.org/Nikita_Shah].....2019-10-19 20:06:28 UTC No changes described in their statement. “This statement outlines the actions undertaken by Macquarie Group and the Macquarie Group entities that are within the scope of Section 54 of the UK Modern Slavery Act of 2015 (“the Act”) in relation to activities undertaken to identify and mitigate the risk of modern slavery and human trafficking occurring in their supply chains or business for the year ending 31 March 2019. This is the fourth report under the Act.” (P. 1) Harold Cuissart de Grelle Rogier[https://wikirate...",2018
3193267,https://wikirate.org/~3193267,Business & Human Rights Resource Centre+Modern Slavery Statement,McCarthy & Stone plc,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3193316,https://wikirate.org/~3193316,Walk Free Foundation+MSA Identification of risks,McCarthy & Stone plc,2017,No,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3193302,https://wikirate.org/~3193302,Walk Free Foundation+MSA supply chain disclosure,McCarthy & Stone plc,2017,No,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,only about new supply chain process Caroline[https://wikirate.org/Caroline].....2017-11-07 08:56:50 UTC,2016
3193291,https://wikirate.org/~3193291,Business & Human Rights Resource Centre+MSA statement signed,McCarthy & Stone plc,2017,Signed by CEO,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3193311,https://wikirate.org/~3193311,Walk Free Foundation+MSA risk assessment,McCarthy & Stone plc,2017,Use of risk management tool or software,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,"""Procurement Team launched a new supplier and subcontractor ‘on- boarding process’ in order to increase the quality of our due diligence and compliance checks."" Caroline[https://wikirate.org/Caroline].....2017-11-07 09:02:05 UTC",2016
3193295,https://wikirate.org/~3193295,Walk Free Foundation+MSA policy (revised),McCarthy & Stone plc,2017,"Suppliers comply with laws and company’s policies (direct / tier 1), Contracts include clauses on forced labour (direct / tier 1), In Development",https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,"""We require suppliers and subcontractors to agree to representations and warranties contained in our standard Terms and Conditions/ Subcontract Agreementrelating to the prevention and detection of modern slavery and human trafficking."" Lucia Ixtacuy[https://wikirate.org/Lucia_Ixtacuy].....2018-06-08 10:52:34 UTC",2016
3193337,https://wikirate.org/~3193337,Walk Free Foundation+MSA Performance Indicators,McCarthy & Stone plc,2017,Yes,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,"""We will undertake a review of our Anti-Modern Slavery and Human Trafficking Policy and update it as necessary. We will also make a copy of the policy available to both new and existing suppliers/subcontractors."" Caroline[https://wikirate.org/Caroline].....2017-11-07 09:20:27 UTC",2016
3193307,https://wikirate.org/~3193307,Walk Free Foundation+MSA risk management (revised),McCarthy & Stone plc,2017,Audits of suppliers (self- reporting),https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3193342,https://wikirate.org/~3193342,Walk Free Foundation+MSA Business Performance Indicators,McCarthy & Stone plc,2017,No,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3193320,https://wikirate.org/~3193320,Walk Free Foundation+MSA incidents identified,McCarthy & Stone plc,2017,No,https://wikirate.org/~3082914,https://www.mccarthyandstonegroup.co.uk/~/media/Files/M/McCarthy-And-Stone/documents/anti-slavery-and-human-trafficking-statement.pdf,,2016
3168713,https://wikirate.org/~3168713,Walk Free Foundation+MSA Identification of risks,Midland Foods Ltd,2017,No,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,Very vague statement on all aspects of the issue. Here an attempt is made but no depth is given. Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:50:55 UTC No specific risk areas are mentioned. Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2019-08-06 08:52:14 UTC,2016
3168275,https://wikirate.org/~3168275,Walk Free Foundation+MSA supply chain disclosure,Midland Foods Ltd,2017,Facility/Supplier,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,"The suppliers themselves are discussed, however vaguely no depth of suppliers is given. Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:35:51 UTC",2016
3168308,https://wikirate.org/~3168308,Walk Free Foundation+MSA risk assessment,Midland Foods Ltd,2017,Conducting research,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,Once again a very vague overall statement. Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:36:59 UTC,2016
3168556,https://wikirate.org/~3168556,Walk Free Foundation+MSA Performance Indicators,Midland Foods Ltd,2017,No,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,"This would constitute as depth, this is more of a SME statement, very little depth or justification. Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:45:18 UTC",2016
3168691,https://wikirate.org/~3168691,Walk Free Foundation+MSA risk management (revised),Midland Foods Ltd,2017,No,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,"Pg. 2 Although the statement says that a regular review is part of their due diligence process, no details are provided on how this review is done. ""Due Diligence processes for slavery and human trafficking: - Identify and assess potential risk areas when considering taking on new suppliers and regularly review our existing supply chains"" Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2019-08-06 08:55:09 UTC",2016
3168514,https://wikirate.org/~3168514,Walk Free Foundation+MSA training (revised),Midland Foods Ltd,2017,Training provided - not specified,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,"once again very vague, no depth Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:43:53 UTC",2016
3168586,https://wikirate.org/~3168586,Walk Free Foundation+MSA Business Performance Indicators,Midland Foods Ltd,2017,No,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,No business KPIs are mentioned. Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2019-08-06 08:55:43 UTC,2016
3168351,https://wikirate.org/~3168351,Walk Free Foundation+MSA incidents identified,Midland Foods Ltd,2017,No,https://wikirate.org/~3152521,https://www.midlandfoods.co.uk/slavery-and-human-trafficking.html,The term modern slavery is implied however not actually said. In their assessment none of their supply chain has ever been affected. However technically their is no way of knowing this with such vague research. Robert Simmons[https://wikirate.org/Robert_Simmons].....2017-10-17 20:38:26 UTC,2016
3163960,https://wikirate.org/~3163960,Walk Free Foundation+MSA risk management (revised),Mirza UK Ltd,2017,Audits of suppliers (self- reporting),https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,"""As part of our policy to seek to identify and mitigate risk we have in place systems to seek to: Identify and assess potential risk areas in our supply chains in respect of the use of trafficked, bonded, child or forced labour. Mitigate the risk of slavery and human trafficking occurring in our supply chains. Monitor potential risk areas in our supply chains."" Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 17:59:56 UTC",2016
3163754,https://wikirate.org/~3163754,Walk Free Foundation+MSA supply chain disclosure,Mirza UK Ltd,2017,No,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,"Never any specific reference ""We are committed to seeking that there is no modern slavery or human trafficking in our supply chains or in any part of our business"" Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 17:49:03 UTC",2016
3164081,https://wikirate.org/~3164081,Walk Free Foundation+MSA Identification of risks,Mirza UK Ltd,2017,No,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,No clear reference although they are UK based and do reference the training of staff within supply chains Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 18:07:31 UTC,2016
3164270,https://wikirate.org/~3164270,Walk Free Foundation+MSA incidents identified,Mirza UK Ltd,2017,No,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,No specific incidents identified Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 18:11:58 UTC,2016
3164494,https://wikirate.org/~3164494,Walk Free Foundation+MSA Performance Indicators,Mirza UK Ltd,2017,No,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,,2016
3164511,https://wikirate.org/~3164511,Walk Free Foundation+MSA Business Performance Indicators,Mirza UK Ltd,2017,No,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,,2016
3163666,https://wikirate.org/~3163666,Walk Free Foundation+MSA policy (revised),Mirza UK Ltd,2017,Prohibit use of forced labour (direct / tier 1),https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,"""As part of our policy to seek to identify and mitigate risk we have in place systems to seek to: Identify and assess potential risk areas in our supply chains in respect of the use of trafficked, bonded, child or forced labour. Mitigate the risk of slavery and human trafficking occurring in our supply chains."" Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 17:44:09 UTC",2016
3163454,https://wikirate.org/~3163454,Business & Human Rights Resource Centre+MSA statement signed,Mirza UK Ltd,2017,Signed by Director,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,"Signed by Anwarul Habib, Director at the bottom of the page Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 17:32:05 UTC",2016
3164004,https://wikirate.org/~3164004,Walk Free Foundation+MSA risk assessment,Mirza UK Ltd,2017,Use of risk management tool or software,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,"They reference having systems in place for the mitigation of risk within the chain. ""Mitigate the risk of slavery and human trafficking occurring in our supply chains. Monitor potential risk areas in our supply chains."" Jack Robinson[https://wikirate.org/Jack_Robinson].....2017-10-17 18:04:29 UTC",2016
3163040,https://wikirate.org/~3163040,Business & Human Rights Resource Centre+Modern Slavery Statement,Mirza UK Ltd,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3082975,http://www.mirzauk.com/modern-slavery-act/,,2016
3173254,https://wikirate.org/~3173254,Business & Human Rights Resource Centre+MSA Statement Approval,Missguided Limited,2016,Approval not explicit in statement,,,,2015
3173568,https://wikirate.org/~3173568,Walk Free Foundation+MSA risk assessment,Missguided Limited,2016,"Conducting research, In Development",https://wikirate.org/~3082985,,They have a dedicated unit to: - monitor supply chains - investigate and acts on risk areas - works with supply chain to educate and facilitate compliance Charlotte Holt[https://wikirate.org/Charlotte_Holt].....2017-10-18 10:47:41 UTC,2015
